component_name,component_group_name,meta_value,ID_11_rep1,ID_11_rep2,ID_13_rep1,ID_13_rep2,ID_15_rep1,ID_15_rep2,ID_17_rep1,ID_17_rep2,ID_19_rep1,ID_19_rep2,ID_1_rep1,ID_1_rep2,ID_21_rep1,ID_21_rep2,ID_23_rep1,ID_23_rep2,ID_25_rep1,ID_25_rep2,ID_27_rep1,ID_27_rep2,ID_29_rep1,ID_29_rep2,ID_31_rep1,ID_31_rep2,ID_33_rep1,ID_33_rep2,ID_35_rep1,ID_35_rep2,ID_37_rep1,ID_37_rep2,ID_39_rep1,ID_39_rep2,ID_3_rep1,ID_3_rep2,ID_41_rep1,ID_41_rep2,ID_43_rep1,ID_43_rep2,ID_45_rep1,ID_45_rep2,ID_47_rep1,ID_47_rep2,ID_49_rep1,ID_49_rep2,ID_51_rep1,ID_51_rep2,ID_5_rep1,ID_5_rep2,ID_7_rep1,ID_7_rep2,ID_9_rep1,ID_9_rep2
His_338,His_338,RT,1065.947754,1043.392578,1042.703003,1043.244751,1042.881592,1043.294067,1043.077881,1042.986694,1048.452393,1049.014893,1066.917236,1042.288452,1030.979492,1031.100952,1051.678955,1047.996826,1030.953979,1030.900269,1051.819336,1051.263428,1030.969360,1030.938843,1031.351074,1031.498901,1031.562866,1031.447876,1031.100342,1030.781860,1031.119629,1031.421509,1032.791748,1047.481689,1037.536621,1034.111938,1031.059082,1030.617432,1031.179932,1031.342773,1031.191162,1030.814331,1031.035889,1031.308350,1031.197510,1031.437622,1031.141357,1031.258179,1051.660400,1032.816406,1043.438965,1043.064697,1051.221802,1037.520752
His_338,His_338,absolute_difference,0.400498,0.604354,0.428237,0.456655,0.431657,0.457554,0.420461,0.447833,0.658880,0.655820,0.374825,0.510581,0.395702,0.472004,0.630190,0.668569,0.415864,0.393662,0.641934,0.617462,0.432433,0.421705,0.371710,0.405915,0.436649,0.448479,0.403669,0.418624,0.320065,0.374472,0.573240,0.657853,0.664574,0.671160,0.400267,0.423959,0.391276,0.380522,0.412131,0.428123,0.385338,0.429037,0.406947,0.415191,0.373621,0.409544,0.643583,0.657643,0.512649,0.494456,0.631456,0.641720
His_338,His_338,peak_apex_int,0.297274,0.093418,0.269535,0.241117,0.266115,0.240218,0.277311,0.249939,0.038892,0.041952,0.322947,0.187191,0.302070,0.225768,0.067582,0.029203,0.281908,0.304110,0.055838,0.080310,0.265339,0.276067,0.326062,0.291857,0.261123,0.249293,0.294103,0.279148,0.377707,0.323300,0.124532,0.039919,0.033198,0.026612,0.297505,0.273813,0.306496,0.317250,0.285641,0.269649,0.312434,0.268735,0.290825,0.282581,0.324151,0.288228,0.054189,0.040129,0.185123,0.203316,0.066316,0.056052
His_339,His_338,RT,1065.947754,1043.392578,1042.703003,1043.244751,1042.881592,1043.294067,1043.077881,1042.986694,1048.452393,1049.014893,1066.917236,1042.288452,1030.979492,1031.100952,1051.678955,1047.996826,1030.953979,1030.900269,1051.819336,1051.263428,1030.969360,1030.938843,1031.351074,1031.498901,1031.562866,1031.447876,1031.100342,1030.781860,1031.119629,1031.421509,1032.791748,1047.481689,1037.536621,1034.111938,1031.059082,1030.617432,1031.179932,1031.342773,1031.191162,1030.814331,1031.035889,1031.308350,1031.197510,1031.437622,1031.141357,1031.258179,1051.660400,1032.816406,1043.438965,1043.064697,1051.221802,1037.520752
His_339,His_338,absolute_difference,0.025019,0.055772,0.018286,0.008465,0.022759,0.019205,0.014328,0.017070,0.161353,0.165011,0.080665,0.054514,0.021629,0.022310,0.094398,0.123776,0.091443,0.066113,0.122988,0.078113,0.126324,0.105362,0.135491,0.145718,0.027334,0.095546,0.146192,0.108858,0.127621,0.143416,0.091980,0.131717,0.145913,0.098168,0.135656,0.114920,0.161083,0.146027,0.105696,0.073994,0.160159,0.180027,0.144226,0.142790,0.149165,0.130861,0.106502,0.114861,0.001189,0.026849,0.121799,0.068487
His_339,His_338,peak_apex_int,0.184577,0.153824,0.227882,0.201131,0.186838,0.190391,0.195268,0.192526,0.048243,0.044585,0.128931,0.155082,0.231225,0.231906,0.115199,0.085820,0.301039,0.275710,0.086608,0.131483,0.335920,0.314958,0.345087,0.355314,0.236930,0.305143,0.355788,0.318455,0.337217,0.353012,0.117616,0.077879,0.063683,0.111428,0.345252,0.324516,0.370679,0.355623,0.315292,0.283590,0.369755,0.389623,0.353822,0.352386,0.358761,0.340457,0.103094,0.094735,0.210785,0.182747,0.087797,0.141109
His_340,His_338,RT,1065.947754,1043.392578,1042.703003,1043.244751,1042.881592,1043.294067,1043.077881,1042.986694,1048.452393,1049.014893,1066.917236,1042.288452,1030.979492,1031.100952,1051.678955,1047.996826,1030.953979,1030.900269,1051.819336,1051.263428,1030.969360,1030.938843,1031.351074,1031.498901,1031.562866,1031.447876,1031.100342,1030.781860,1031.119629,1031.421509,1032.791748,1047.481689,1037.536621,1034.111938,1031.059082,1030.617432,1031.179932,1031.342773,1031.191162,1030.814331,1031.035889,1031.308350,1031.197510,1031.437622,1031.141357,1031.258179,1051.660400,1032.816406,1043.438965,1043.064697,1051.221802,1037.520752
His_340,His_338,absolute_difference,0.006999,0.019721,0.036871,0.079109,0.045890,0.044956,0.036080,0.039700,0.045029,0.051272,0.006717,0.003048,0.082103,0.091889,0.013809,0.048609,0.067080,0.035944,0.019016,0.013604,0.108834,0.081764,0.092133,0.076307,0.074948,0.031336,0.098112,0.084488,0.070124,0.093935,0.021490,0.014803,0.039890,0.021730,0.078587,0.096830,0.122521,0.096301,0.077370,0.108050,0.099180,0.107021,0.103245,0.109773,0.087921,0.120862,0.002745,0.014755,0.032273,0.018877,0.045348,0.054199
His_340,His_338,peak_apex_int,0.082897,0.095619,0.112769,0.155007,0.121788,0.120854,0.111978,0.115598,0.030869,0.024626,0.069181,0.072850,0.158001,0.167787,0.062089,0.027289,0.142978,0.111842,0.056882,0.062294,0.184732,0.157661,0.168031,0.152205,0.150846,0.107234,0.174010,0.160386,0.146022,0.169833,0.097387,0.061095,0.036007,0.054168,0.154484,0.172728,0.198419,0.172198,0.153268,0.183948,0.175078,0.182919,0.179143,0.185671,0.163819,0.196760,0.073153,0.061143,0.108171,0.094775,0.030550,0.021699
His_341,His_338,RT,1065.947754,1043.392578,1042.703003,1043.244751,1042.881592,1043.294067,1043.077881,1042.986694,1048.452393,1049.014893,1066.917236,1042.288452,1030.979492,1031.100952,1051.678955,1047.996826,1030.953979,1030.900269,1051.819336,1051.263428,1030.969360,1030.938843,1031.351074,1031.498901,1031.562866,1031.447876,1031.100342,1030.781860,1031.119629,1031.421509,1032.791748,1047.481689,1037.536621,1034.111938,1031.059082,1030.617432,1031.179932,1031.342773,1031.191162,1030.814331,1031.035889,1031.308350,1031.197510,1031.437622,1031.141357,1031.258179,1051.660400,1032.816406,1043.438965,1043.064697,1051.221802,1037.520752
His_341,His_338,absolute_difference,0.183375,0.341375,0.164599,0.154929,0.203000,0.202038,0.167230,0.202567,0.230747,0.257537,0.216231,0.249021,0.121005,0.135341,0.272393,0.268318,0.119526,0.138475,0.269589,0.267235,0.097809,0.103830,0.079691,0.091250,0.167098,0.181264,0.083922,0.109799,0.053318,0.077715,0.393487,0.335298,0.384702,0.396274,0.072583,0.101224,0.056027,0.067769,0.136058,0.101329,0.067492,0.075250,0.086413,0.089106,0.069405,0.062406,0.248581,0.400658,0.250895,0.250392,0.262495,0.424192
His_341,His_338,peak_apex_int,0.197559,0.355558,0.178783,0.169113,0.217184,0.216222,0.181414,0.216751,0.244931,0.271720,0.230414,0.263205,0.135188,0.149525,0.286577,0.282502,0.133709,0.152659,0.283773,0.281419,0.111993,0.118014,0.093875,0.105434,0.181282,0.195448,0.098106,0.123982,0.067502,0.091899,0.407671,0.349482,0.398886,0.410458,0.086767,0.115408,0.070211,0.081952,0.150242,0.115513,0.081676,0.089434,0.100597,0.103289,0.083589,0.076590,0.262764,0.414841,0.265079,0.264575,0.276679,0.438375
His_342,His_338,RT,1065.947754,1043.392578,1042.703003,1043.244751,1042.881592,1043.294067,1043.077881,1042.986694,1048.452393,1049.014893,1066.917236,1042.288452,1030.979492,1031.100952,1051.678955,1047.996826,1030.953979,1030.900269,1051.819336,1051.263428,1030.969360,1030.938843,1031.351074,1031.498901,1031.562866,1031.447876,1031.100342,1030.781860,1031.119629,1031.421509,1032.791748,1047.481689,1037.536621,1034.111938,1031.059082,1030.617432,1031.179932,1031.342773,1031.191162,1030.814331,1031.035889,1031.308350,1031.197510,1031.437622,1031.141357,1031.258179,1051.660400,1032.816406,1043.438965,1043.064697,1051.221802,1037.520752
His_342,His_338,absolute_difference,0.128078,0.151800,0.117930,0.113469,0.128817,0.120623,0.111884,0.124032,0.289427,0.304613,0.127960,0.166238,0.091264,0.114313,0.175925,0.276782,0.083082,0.077961,0.140010,0.146266,0.062282,0.075160,0.027611,0.055498,0.093832,0.085913,0.040332,0.059617,0.045694,0.034266,0.106116,0.234666,0.345672,0.253129,0.051731,0.065740,0.027537,0.040995,0.056249,0.079075,0.035740,0.040954,0.048414,0.041594,0.035774,0.044250,0.158427,0.188583,0.115879,0.122809,0.151235,0.236656
His_342,His_338,peak_apex_int,0.130368,0.154089,0.120219,0.115759,0.131106,0.122913,0.114173,0.126322,0.291717,0.306903,0.130249,0.168527,0.093554,0.116603,0.178215,0.279072,0.085372,0.080250,0.142300,0.148555,0.064572,0.077449,0.029900,0.057788,0.096122,0.088203,0.042622,0.061906,0.047984,0.036556,0.108406,0.236956,0.347962,0.255418,0.054020,0.068030,0.029827,0.043285,0.058538,0.081364,0.038030,0.043244,0.050703,0.043883,0.038064,0.046539,0.160717,0.190873,0.118169,0.125099,0.153524,0.238946
His_343,His_338,RT,1065.947754,1043.392578,1042.703003,1043.244751,1042.881592,1043.294067,1043.077881,1042.986694,1048.452393,1049.014893,1066.917236,1042.288452,1030.979492,1031.100952,1051.678955,1047.996826,1030.953979,1030.900269,1051.819336,1051.263428,1030.969360,1030.938843,1031.351074,1031.498901,1031.562866,1031.447876,1031.100342,1030.781860,1031.119629,1031.421509,1032.791748,1047.481689,1037.536621,1034.111938,1031.059082,1030.617432,1031.179932,1031.342773,1031.191162,1030.814331,1031.035889,1031.308350,1031.197510,1031.437622,1031.141357,1031.258179,1051.660400,1032.816406,1043.438965,1043.064697,1051.221802,1037.520752
His_343,His_338,absolute_difference,0.107065,0.147231,0.090551,0.117611,0.076709,0.109142,0.119595,0.098603,0.345088,0.309953,0.118017,0.152884,0.079701,0.108149,0.290078,0.295853,0.054734,0.075169,0.374338,0.295678,0.037183,0.055589,0.036784,0.037142,0.073438,0.054419,0.035110,0.055863,0.023308,0.025140,0.144127,0.234408,0.120002,0.141655,0.061711,0.045245,0.024108,0.029431,0.036759,0.065675,0.022766,0.025785,0.024649,0.031929,0.031356,0.051165,0.345822,0.198018,0.112412,0.129226,0.384872,0.103557
His_343,His_338,peak_apex_int,0.107325,0.147491,0.090812,0.117872,0.076969,0.109403,0.119856,0.098864,0.345349,0.310214,0.118277,0.153144,0.079962,0.108410,0.290338,0.296113,0.054994,0.075429,0.374598,0.295939,0.037444,0.055850,0.037045,0.037402,0.073698,0.054680,0.035370,0.056123,0.023568,0.025400,0.144387,0.234669,0.120263,0.141916,0.061971,0.045506,0.024368,0.029691,0.037020,0.065935,0.023027,0.026045,0.024909,0.032190,0.031616,0.051425,0.346083,0.198279,0.112673,0.129487,0.385133,0.103818
His_440,His_440,RT,1066.255127,1042.954468,1043.188477,1043.372437,1043.114990,1043.160278,1043.100952,1043.353882,1043.188965,1043.293945,1066.670288,1043.167847,1031.363159,1032.261475,1042.935181,1043.105103,1031.112915,1031.387451,1042.871948,1042.690308,1031.221436,1031.061035,1031.462524,1031.337158,1031.126709,1031.212158,1030.795044,1030.965088,1031.458496,1031.291260,1031.179199,1043.205933,1042.862915,1042.880005,1030.955811,1031.085327,1031.029419,1031.110596,1031.177734,1031.647705,1031.487183,1031.304565,1030.984985,1031.104980,1031.276367,1031.233765,1043.290771,1043.045410,1043.168701,1043.253296,1043.001343,1042.905640
His_440,His_440,absolute_difference,0.057483,0.070090,0.076483,0.072670,0.075568,0.070575,0.072150,0.056571,0.054216,0.067059,0.124167,0.120781,0.379475,0.386509,0.010565,0.052791,0.402834,0.454824,0.041102,0.017554,0.400302,0.413703,0.394868,0.391306,0.403099,0.359801,0.403805,0.386250,0.383574,0.397196,0.478658,0.022236,0.001910,0.004998,0.378684,0.384668,0.413910,0.408459,0.383661,0.417943,0.420029,0.398848,0.417926,0.433204,0.431249,0.402168,0.025388,0.097201,0.077214,0.079378,0.001633,0.022704
His_440,His_440,peak_apex_int,0.562170,0.689743,0.696136,0.692323,0.695221,0.690228,0.691803,0.676224,0.673869,0.686712,0.743820,0.740434,0.240178,0.233145,0.630219,0.672444,0.216819,0.164829,0.660755,0.602099,0.219351,0.205950,0.224785,0.228347,0.216554,0.259852,0.215848,0.233403,0.236079,0.222457,0.140995,0.597417,0.621563,0.624651,0.240969,0.234985,0.205743,0.211194,0.235992,0.201710,0.199624,0.220805,0.201727,0.186449,0.188404,0.217485,0.645041,0.716854,0.696867,0.699031,0.618020,0.642357
His_441,His_440,RT,1066.255127,1042.954468,1043.188477,1043.372437,1043.114990,1043.160278,1043.100952,1043.353882,1043.188965,1043.293945,1066.670288,1043.167847,1031.363159,1032.261475,1042.935181,1043.105103,1031.112915,1031.387451,1042.871948,1042.690308,1031.221436,1031.061035,1031.462524,1031.337158,1031.126709,1031.212158,1030.795044,1030.965088,1031.458496,1031.291260,1031.179199,1043.205933,1042.862915,1042.880005,1030.955811,1031.085327,1031.029419,1031.110596,1031.177734,1031.647705,1031.487183,1031.304565,1030.984985,1031.104980,1031.276367,1031.233765,1043.290771,1043.045410,1043.168701,1043.253296,1043.001343,1042.905640
His_441,His_440,absolute_difference,0.048640,0.007052,0.006939,0.010888,0.012442,0.011050,0.004549,0.002394,0.000723,0.013367,0.045583,0.044934,0.039337,0.040886,0.015961,0.024678,0.099299,0.058051,0.036654,0.006274,0.085788,0.092569,0.104839,0.077673,0.036013,0.028021,0.075844,0.067651,0.091291,0.119012,0.040087,0.035513,0.006251,0.013565,0.087513,0.072308,0.105988,0.105410,0.099595,0.078978,0.106176,0.069594,0.090639,0.092048,0.092996,0.075199,0.008180,0.054889,0.019141,0.016536,0.028021,0.038471
His_441,His_440,peak_apex_int,0.287159,0.231467,0.231580,0.227631,0.226077,0.227469,0.233970,0.236125,0.237796,0.225152,0.192936,0.193586,0.277856,0.279405,0.254480,0.213842,0.337818,0.296570,0.201865,0.232245,0.324307,0.331088,0.343358,0.316193,0.274532,0.266540,0.314363,0.306170,0.329810,0.357531,0.278606,0.203006,0.232268,0.224954,0.326032,0.310827,0.344507,0.343929,0.338114,0.317497,0.344695,0.308113,0.329158,0.330567,0.331515,0.313718,0.230339,0.183630,0.219378,0.221983,0.210498,0.200048
His_442,His_440,RT,1066.255127,1042.954468,1043.188477,1043.372437,1043.114990,1043.160278,1043.100952,1043.353882,1043.188965,1043.293945,1066.670288,1043.167847,1031.363159,1032.261475,1042.935181,1043.105103,1031.112915,1031.387451,1042.871948,1042.690308,1031.221436,1031.061035,1031.462524,1031.337158,1031.126709,1031.212158,1030.795044,1030.965088,1031.458496,1031.291260,1031.179199,1043.205933,1042.862915,1042.880005,1030.955811,1031.085327,1031.029419,1031.110596,1031.177734,1031.647705,1031.487183,1031.304565,1030.984985,1031.104980,1031.276367,1031.233765,1043.290771,1043.045410,1043.168701,1043.253296,1043.001343,1042.905640
His_442,His_440,absolute_difference,0.001856,0.053611,0.056533,0.048075,0.051507,0.046346,0.051497,0.042033,0.044253,0.048854,0.061228,0.070627,0.125652,0.110694,0.045572,0.036004,0.105382,0.173311,0.042840,0.025861,0.156555,0.151189,0.134950,0.150729,0.182504,0.121598,0.143400,0.119996,0.127749,0.130721,0.186091,0.022375,0.021192,0.021522,0.124373,0.100474,0.136626,0.137264,0.123353,0.132587,0.153102,0.156187,0.151333,0.142754,0.162301,0.153547,0.028738,0.043853,0.043235,0.050094,0.038952,0.022997
His_442,His_440,peak_apex_int,0.105971,0.054216,0.051293,0.059752,0.056319,0.061481,0.056330,0.065793,0.063574,0.058973,0.046599,0.037199,0.233479,0.218521,0.062255,0.071823,0.213209,0.281138,0.064987,0.081966,0.264381,0.259016,0.242777,0.258556,0.290331,0.229425,0.251226,0.227823,0.235576,0.238548,0.293918,0.085452,0.086635,0.086305,0.232200,0.208300,0.244453,0.245091,0.231180,0.240414,0.260929,0.264014,0.259160,0.250581,0.270128,0.261374,0.079089,0.063974,0.064592,0.057732,0.068874,0.084830
His_443,His_440,RT,1066.255127,1042.954468,1043.188477,1043.372437,1043.114990,1043.160278,1043.100952,1043.353882,1043.188965,1043.293945,1066.670288,1043.167847,1031.363159,1032.261475,1042.935181,1043.105103,1031.112915,1031.387451,1042.871948,1042.690308,1031.221436,1031.061035,1031.462524,1031.337158,1031.126709,1031.212158,1030.795044,1030.965088,1031.458496,1031.291260,1031.179199,1043.205933,1042.862915,1042.880005,1030.955811,1031.085327,1031.029419,1031.110596,1031.177734,1031.647705,1031.487183,1031.304565,1030.984985,1031.104980,1031.276367,1031.233765,1043.290771,1043.045410,1043.168701,1043.253296,1043.001343,1042.905640
His_443,His_440,absolute_difference,0.001887,0.011455,0.012287,0.014498,0.012273,0.011650,0.013571,0.011950,0.011649,0.009211,0.015295,0.014745,0.107172,0.086975,0.005126,0.009426,0.114366,0.083035,0.002846,0.007684,0.095752,0.091407,0.086557,0.106265,0.077924,0.091312,0.108546,0.117391,0.095305,0.095825,0.119409,0.003962,0.004087,0.007666,0.090285,0.135829,0.097433,0.105568,0.092734,0.114125,0.097947,0.091721,0.103478,0.117121,0.110364,0.100846,0.004514,0.015974,0.011986,0.011857,0.004827,0.009147
His_443,His_440,peak_apex_int,0.028531,0.015189,0.014358,0.012146,0.014371,0.014995,0.013074,0.014694,0.014996,0.017433,0.011350,0.011899,0.133817,0.113619,0.021518,0.017219,0.141010,0.109679,0.023798,0.018961,0.122396,0.118052,0.113201,0.132909,0.104569,0.117957,0.135190,0.144036,0.121949,0.122469,0.146053,0.022682,0.022557,0.018979,0.116930,0.162473,0.124078,0.132213,0.119379,0.140770,0.124591,0.118365,0.130123,0.143766,0.137008,0.127490,0.022131,0.010671,0.014659,0.014788,0.031471,0.017497
His_444,His_440,RT,1066.255127,1042.954468,1043.188477,1043.372437,1043.114990,1043.160278,1043.100952,1043.353882,1043.188965,1043.293945,1066.670288,1043.167847,1031.363159,1032.261475,1042.935181,1043.105103,1031.112915,1031.387451,1042.871948,1042.690308,1031.221436,1031.061035,1031.462524,1031.337158,1031.126709,1031.212158,1030.795044,1030.965088,1031.458496,1031.291260,1031.179199,1043.205933,1042.862915,1042.880005,1030.955811,1031.085327,1031.029419,1031.110596,1031.177734,1031.647705,1031.487183,1031.304565,1030.984985,1031.104980,1031.276367,1031.233765,1043.290771,1043.045410,1043.168701,1043.253296,1043.001343,1042.905640
His_444,His_440,absolute_difference,0.004062,0.002821,0.001565,0.001243,0.002016,0.003152,0.002865,0.002200,0.000243,0.001542,0.003732,0.003710,0.066550,0.077494,0.005526,0.002807,0.031893,0.070897,0.008540,0.018715,0.037899,0.044598,0.042303,0.029600,0.048191,0.036413,0.039347,0.049271,0.044023,0.033460,0.044611,0.031146,0.010702,0.013268,0.043846,0.044258,0.045093,0.034767,0.041675,0.057062,0.043518,0.049098,0.044508,0.045561,0.045234,0.044309,0.000923,0.000317,0.004066,0.002915,0.016865,0.004695
His_444,His_440,peak_apex_int,0.010228,0.003346,0.004602,0.004923,0.004150,0.003014,0.003301,0.003967,0.005923,0.007709,0.002434,0.009876,0.072716,0.083661,0.011692,0.008973,0.038059,0.077064,0.014707,0.024882,0.044065,0.050765,0.048469,0.035766,0.054357,0.042580,0.045513,0.055437,0.050189,0.039627,0.050777,0.037312,0.016868,0.019435,0.050012,0.050424,0.051259,0.040934,0.047841,0.063228,0.049685,0.055264,0.050675,0.051727,0.051400,0.050475,0.007090,0.005849,0.002101,0.003252,0.023031,0.010862
His_445,His_440,RT,1066.255127,1042.954468,1043.188477,1043.372437,1043.114990,1043.160278,1043.100952,1043.353882,1043.188965,1043.293945,1066.670288,1043.167847,1031.363159,1032.261475,1042.935181,1043.105103,1031.112915,1031.387451,1042.871948,1042.690308,1031.221436,1031.061035,1031.462524,1031.337158,1031.126709,1031.212158,1030.795044,1030.965088,1031.458496,1031.291260,1031.179199,1043.205933,1042.862915,1042.880005,1030.955811,1031.085327,1031.029419,1031.110596,1031.177734,1031.647705,1031.487183,1031.304565,1030.984985,1031.104980,1031.276367,1031.233765,1043.290771,1043.045410,1043.168701,1043.253296,1043.001343,1042.905640
His_445,His_440,absolute_difference,0.001822,0.002519,0.000075,0.000489,0.001444,0.000608,0.000141,0.000793,0.001304,0.001158,0.000319,0.002494,0.024174,0.050070,0.011420,0.006792,0.028435,0.044836,0.018095,0.017071,0.015004,0.021705,0.019008,0.019942,0.031564,0.060087,0.023834,0.024948,0.017905,0.013847,0.046193,0.032100,0.008479,0.013280,0.027256,0.021793,0.017999,0.017025,0.015666,0.020854,0.014568,0.022959,0.020563,0.021020,0.014513,0.022750,0.007913,0.005816,0.000241,0.001072,0.022325,0.028244
His_445,His_440,peak_apex_int,0.002862,0.003560,0.001116,0.001530,0.002485,0.001649,0.000900,0.001833,0.002344,0.002199,0.000722,0.003535,0.025215,0.051111,0.012461,0.007833,0.029476,0.045876,0.019136,0.018112,0.016045,0.022746,0.020049,0.020983,0.032604,0.061128,0.024874,0.025989,0.018946,0.014887,0.047234,0.033141,0.009519,0.014321,0.028296,0.022833,0.019039,0.018065,0.016706,0.021895,0.015609,0.024000,0.021603,0.022061,0.015554,0.023790,0.008954,0.006857,0.001282,0.002113,0.023365,0.029284
His_446,His_440,RT,1066.255127,1042.954468,1043.188477,1043.372437,1043.114990,1043.160278,1043.100952,1043.353882,1043.188965,1043.293945,1066.670288,1043.167847,1031.363159,1032.261475,1042.935181,1043.105103,1031.112915,1031.387451,1042.871948,1042.690308,1031.221436,1031.061035,1031.462524,1031.337158,1031.126709,1031.212158,1030.795044,1030.965088,1031.458496,1031.291260,1031.179199,1043.205933,1042.862915,1042.880005,1030.955811,1031.085327,1031.029419,1031.110596,1031.177734,1031.647705,1031.487183,1031.304565,1030.984985,1031.104980,1031.276367,1031.233765,1043.290771,1043.045410,1043.168701,1043.253296,1043.001343,1042.905640
His_446,His_440,absolute_difference,0.002929,0.002330,0.000766,0.001545,0.001226,0.001013,0.000472,0.001214,0.001349,0.001673,0.001989,0.003321,0.016591,0.020390,0.007225,0.007717,0.023459,0.024694,0.014603,0.021586,0.009304,0.012235,0.007211,0.007097,0.026903,0.022370,0.012835,0.006993,0.007302,0.004332,0.042267,0.020840,0.010440,0.011206,0.005411,0.010008,0.010772,0.008424,0.010638,0.014336,0.004717,0.009289,0.007404,0.014699,0.005841,0.005519,0.007206,0.012016,0.000972,0.000951,0.024590,0.014972
His_446,His_440,peak_apex_int,0.003078,0.002479,0.000916,0.001695,0.001376,0.001163,0.000621,0.001363,0.001498,0.001822,0.002139,0.003471,0.016740,0.020539,0.007375,0.007867,0.023609,0.024844,0.014752,0.021735,0.009454,0.012384,0.007361,0.007246,0.027052,0.022519,0.012985,0.007143,0.007452,0.004481,0.042417,0.020990,0.010589,0.011355,0.005561,0.010157,0.010921,0.008573,0.010787,0.014485,0.004867,0.009439,0.007554,0.014849,0.005991,0.005668,0.007356,0.012165,0.001122,0.001101,0.024739,0.015121
Ile_274,Ile_274,RT,395.055054,395.054382,395.033386,395.012604,395.094971,395.035797,395.075439,395.006104,395.101257,395.070648,395.785858,394.973511,395.005585,395.011597,395.048889,394.983704,394.996613,395.044678,395.013214,395.027924,395.065613,395.023499,395.043427,395.020569,395.012054,394.916870,395.107330,395.027496,395.068085,395.004944,394.907928,394.753571,395.026672,394.981232,395.041290,395.008392,394.964355,394.965363,395.022949,395.014008,395.034668,394.929291,394.943146,394.956818,395.026459,394.931702,394.982239,394.969269,394.994598,395.021515,394.958069,394.987091
Ile_274,Ile_274,absolute_difference,0.511903,0.510254,0.512930,0.511166,0.512745,0.512070,0.511651,0.509778,0.511151,0.512708,0.013376,0.012854,0.510573,0.513107,0.512113,0.510313,0.513168,0.512676,0.504862,0.505143,0.514024,0.512850,0.509894,0.512339,0.514404,0.510213,0.510875,0.509385,0.508061,0.508487,0.498319,0.505317,0.491038,0.488279,0.510336,0.511625,0.508799,0.507488,0.507257,0.505942,0.513066,0.513037,0.512958,0.513599,0.514437,0.515759,0.497624,0.490911,0.510408,0.510889,0.501595,0.488136
Ile_274,Ile_274,peak_apex_int,0.220490,0.222139,0.219463,0.221227,0.219648,0.220323,0.220742,0.222615,0.221242,0.219685,0.719017,0.719539,0.221820,0.219286,0.220280,0.222080,0.219225,0.219717,0.227531,0.227250,0.218369,0.219543,0.222499,0.220054,0.217989,0.222180,0.221518,0.223009,0.224332,0.223906,0.234074,0.227076,0.241355,0.244114,0.222057,0.220768,0.223594,0.224905,0.225136,0.226451,0.219327,0.219356,0.219435,0.218794,0.217956,0.216634,0.234769,0.241482,0.221985,0.221504,0.230798,0.244257
Ile_275,Ile_274,RT,395.055054,395.054382,395.033386,395.012604,395.094971,395.035797,395.075439,395.006104,395.101257,395.070648,395.785858,394.973511,395.005585,395.011597,395.048889,394.983704,394.996613,395.044678,395.013214,395.027924,395.065613,395.023499,395.043427,395.020569,395.012054,394.916870,395.107330,395.027496,395.068085,395.004944,394.907928,394.753571,395.026672,394.981232,395.041290,395.008392,394.964355,394.965363,395.022949,395.014008,395.034668,394.929291,394.943146,394.956818,395.026459,394.931702,394.982239,394.969269,394.994598,395.021515,394.958069,394.987091
Ile_275,Ile_274,absolute_difference,0.207646,0.207348,0.204379,0.207998,0.207869,0.207202,0.205776,0.206851,0.207091,0.206678,0.009521,0.009993,0.204787,0.206982,0.206628,0.205606,0.205985,0.204502,0.199206,0.205742,0.208586,0.207128,0.205417,0.208173,0.207040,0.209430,0.206078,0.207097,0.206517,0.204785,0.199793,0.207957,0.203573,0.201890,0.206220,0.209675,0.206381,0.206716,0.208001,0.206115,0.208872,0.208715,0.210474,0.208860,0.211022,0.207659,0.201611,0.200204,0.206100,0.205206,0.203311,0.196438
Ile_275,Ile_274,peak_apex_int,0.390488,0.390190,0.387220,0.390840,0.390711,0.390044,0.388618,0.389693,0.389933,0.389520,0.192363,0.192835,0.387629,0.389824,0.389470,0.388448,0.388827,0.387344,0.382048,0.388584,0.391428,0.389970,0.388259,0.391015,0.389882,0.392272,0.388920,0.389939,0.389359,0.387627,0.382635,0.390799,0.386415,0.384732,0.389061,0.392517,0.389223,0.389557,0.390842,0.388957,0.391714,0.391557,0.393316,0.391702,0.393864,0.390501,0.384453,0.383046,0.388942,0.388048,0.386153,0.379279
Ile_276,Ile_274,RT,395.055054,395.054382,395.033386,395.012604,395.094971,395.035797,395.075439,395.006104,395.101257,395.070648,395.785858,394.973511,395.005585,395.011597,395.048889,394.983704,394.996613,395.044678,395.013214,395.027924,395.065613,395.023499,395.043427,395.020569,395.012054,394.916870,395.107330,395.027496,395.068085,395.004944,394.907928,394.753571,395.026672,394.981232,395.041290,395.008392,394.964355,394.965363,395.022949,395.014008,395.034668,394.929291,394.943146,394.956818,395.026459,394.931702,394.982239,394.969269,394.994598,395.021515,394.958069,394.987091
