sample_name,sample_type,component_group_name,replicate_group_name,component_name,batch_name,rack_number,plate_number,pos_number,inj_number,dilution_factor,inj_volume,inj_volume_units,operator_name,acq_method_name,proc_method_name,original_filename,acquisition_date_and_time,scan_polarity,scan_mass_low,scan_mass_high,injection_name,used_,peak_apex_int,RT
ID_1_rep1,Unknown,Val_288,,Val_292,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep1_1_fluxaca_1900-01-01_000000,false,144.245102,372.618164
ID_1_rep1,Unknown,Val_288,,Val_293,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep1_1_fluxaca_1900-01-01_000000,false,22097.607422,372.618164
ID_1_rep1,Unknown,Val_288,,Val_288,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep1_1_fluxaca_1900-01-01_000000,false,1118.257690,363.669128
ID_1_rep1,Unknown,Val_288,,Val_289,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep1_1_fluxaca_1900-01-01_000000,false,4730.312988,363.669128
ID_1_rep1,Unknown,Val_288,,Val_290,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep1_1_fluxaca_1900-01-01_000000,false,2162.888428,363.669128
ID_1_rep1,Unknown,Val_288,,Val_291,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep1_1_fluxaca_1900-01-01_000000,false,2471.144287,363.669128
ID_1_rep1,Unknown,Val_288,,Val_292,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep1_1_fluxaca_1900-01-01_000000,false,710.511902,363.669128
ID_1_rep1,Unknown,Val_288,,Val_293,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep1_1_fluxaca_1900-01-01_000000,false,358.317322,363.669128
ID_1_rep1,Unknown,Val_288,,Val_288,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep1_1_fluxaca_1900-01-01_000000,false,100.739014,357.517700
ID_1_rep1,Unknown,Val_288,,Val_289,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep1_1_fluxaca_1900-01-01_000000,false,558.213806,357.517700
ID_1_rep1,Unknown,Val_288,,Val_290,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep1_1_fluxaca_1900-01-01_000000,false,584.533020,357.517700
ID_1_rep1,Unknown,Val_288,,Val_291,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep1_1_fluxaca_1900-01-01_000000,false,494.659637,357.517700
ID_1_rep1,Unknown,Val_288,,Val_292,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep1_1_fluxaca_1900-01-01_000000,false,154.934677,357.517700
ID_1_rep1,Unknown,Val_288,,Val_293,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep1_1_fluxaca_1900-01-01_000000,false,63.037727,357.517700
ID_1_rep2,Unknown,Ala_232,,Ala_232,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,7599483.000000,261.556732
ID_1_rep2,Unknown,Ala_232,,Ala_233,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,1844423.375000,261.556732
ID_1_rep2,Unknown,Ala_232,,Ala_234,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,749004.125000,261.556732
ID_1_rep2,Unknown,Ala_260,,Ala_260,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,5409634.500000,261.585114
ID_1_rep2,Unknown,Ala_260,,Ala_261,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,1318001.125000,261.585114
ID_1_rep2,Unknown,Ala_260,,Ala_262,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,537265.687500,261.585114
ID_1_rep2,Unknown,Ala_260,,Ala_263,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,80383.656250,261.585114
ID_1_rep2,Unknown,Ala_260,,Ala_260,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,756.467957,266.498230
ID_1_rep2,Unknown,Ala_260,,Ala_261,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,72793.484375,266.498230
ID_1_rep2,Unknown,Ala_260,,Ala_262,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,16532.470703,266.498230
ID_1_rep2,Unknown,Ala_260,,Ala_263,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,7200.275879,266.498230
ID_1_rep2,Unknown,Ala_260,,Ala_260,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,165236.328125,278.004547
ID_1_rep2,Unknown,Ala_260,,Ala_261,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,40652.398438,278.004547
ID_1_rep2,Unknown,Ala_260,,Ala_262,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,15423.400391,278.004547
ID_1_rep2,Unknown,Ala_260,,Ala_263,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,2431.950439,278.004547
ID_1_rep2,Unknown,Ala_260,,Ala_260,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,86.009300,289.399323
ID_1_rep2,Unknown,Ala_260,,Ala_261,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,13904.859375,289.399323
ID_1_rep2,Unknown,Ala_260,,Ala_262,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,3114.668457,289.399323
ID_1_rep2,Unknown,Ala_260,,Ala_263,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,1530.415283,289.399323
ID_1_rep2,Unknown,Asp_302,,Asp_302,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,4784829.500000,727.342896
ID_1_rep2,Unknown,Asp_302,,Asp_303,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,1325361.625000,727.342896
ID_1_rep2,Unknown,Asp_302,,Asp_304,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,529160.812500,727.342896
ID_1_rep2,Unknown,Asp_390,,Asp_390,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,1757798.375000,727.391418
ID_1_rep2,Unknown,Asp_390,,Asp_391,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,617268.437500,727.391418
ID_1_rep2,Unknown,Asp_390,,Asp_392,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,280698.031250,727.391418
ID_1_rep2,Unknown,Asp_390,,Asp_393,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,66090.289062,727.391418
ID_1_rep2,Unknown,Asp_418,,Asp_418,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,2503332.000000,727.455750
ID_1_rep2,Unknown,Asp_418,,Asp_419,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,918588.187500,727.455750
ID_1_rep2,Unknown,Asp_418,,Asp_420,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,424260.281250,727.455750
ID_1_rep2,Unknown,Asp_418,,Asp_421,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,98561.171875,727.455750
ID_1_rep2,Unknown,Asp_418,,Asp_422,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,24093.076172,727.455750
ID_1_rep2,Unknown,Glu_330,,Glu_330,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,3872302.750000,816.497253
ID_1_rep2,Unknown,Glu_330,,Glu_331,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,1151939.250000,816.497253
ID_1_rep2,Unknown,Glu_330,,Glu_332,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,437313.312500,816.497253
ID_1_rep2,Unknown,Glu_330,,Glu_333,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,82858.601562,816.497253
ID_1_rep2,Unknown,Glu_330,,Glu_334,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,15153.408203,816.497253
ID_1_rep2,Unknown,Glu_330,,Glu_330,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,175.134140,802.846924
ID_1_rep2,Unknown,Glu_330,,Glu_331,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,317.284424,802.846924
ID_1_rep2,Unknown,Glu_330,,Glu_332,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,341.872223,802.846924
ID_1_rep2,Unknown,Glu_330,,Glu_333,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,373.525909,802.846924
ID_1_rep2,Unknown,Glu_330,,Glu_334,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,722.816406,802.846924
ID_1_rep2,Unknown,Glu_432,,Glu_432,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,3895842.750000,816.552490
ID_1_rep2,Unknown,Glu_432,,Glu_433,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,1500987.125000,816.552490
ID_1_rep2,Unknown,Glu_432,,Glu_434,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,685583.812500,816.552490
ID_1_rep2,Unknown,Glu_432,,Glu_435,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,163280.890625,816.552490
ID_1_rep2,Unknown,Glu_432,,Glu_436,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,39191.414062,816.552490
ID_1_rep2,Unknown,Glu_432,,Glu_437,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,7177.301270,816.552490
ID_1_rep2,Unknown,Gly_218,,Gly_218,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,6758082.500000,277.971710
ID_1_rep2,Unknown,Gly_218,,Gly_219,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,1509708.625000,277.971710
ID_1_rep2,Unknown,Gly_246,,Gly_246,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,4548655.000000,278.012512
ID_1_rep2,Unknown,Gly_246,,Gly_247,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,1022011.187500,278.012512
ID_1_rep2,Unknown,Gly_246,,Gly_248,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,431692.125000,278.012512
ID_1_rep2,Unknown,Gly_246,,Gly_246,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,334.086395,272.430969
ID_1_rep2,Unknown,Gly_246,,Gly_247,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,14512.234375,272.430969
ID_1_rep2,Unknown,Gly_246,,Gly_248,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,3144.049072,272.430969
ID_1_rep2,Unknown,His_338,,His_338,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,362.008789,1042.288452
ID_1_rep2,Unknown,His_338,,His_339,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,299.913269,1042.288452
ID_1_rep2,Unknown,His_338,,His_340,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,140.884064,1042.288452
ID_1_rep2,Unknown,His_338,,His_341,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,509.010132,1042.288452
ID_1_rep2,Unknown,His_338,,His_342,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,325.914154,1042.288452
ID_1_rep2,Unknown,His_338,,His_343,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,true,296.165466,1042.288452
ID_1_rep2,Unknown,His_338,,His_338,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,192.761063,1046.256958
ID_1_rep2,Unknown,His_338,,His_339,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,235.171936,1046.256958
ID_1_rep2,Unknown,His_338,,His_340,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,125.622971,1046.256958
ID_1_rep2,Unknown,His_338,,His_341,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,489.657532,1046.256958
ID_1_rep2,Unknown,His_338,,His_342,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,352.198914,1046.256958
ID_1_rep2,Unknown,His_338,,His_343,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,749.506470,1046.256958
ID_1_rep2,Unknown,His_338,,His_338,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,1233.483032,1066.468262
ID_1_rep2,Unknown,His_338,,His_339,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,481.242371,1066.468262
ID_1_rep2,Unknown,His_338,,His_340,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,317.491791,1066.468262
ID_1_rep2,Unknown,His_338,,His_341,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,1187.298096,1066.468262
ID_1_rep2,Unknown,His_338,,His_342,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,534.975525,1066.468262
ID_1_rep2,Unknown,His_338,,His_343,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,517.607483,1066.468262
ID_1_rep2,Unknown,His_338,,His_338,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,103.524574,1051.615479
ID_1_rep2,Unknown,His_338,,His_339,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,166.240784,1051.615479
ID_1_rep2,Unknown,His_338,,His_340,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,89.913116,1051.615479
ID_1_rep2,Unknown,His_338,,His_341,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,445.736664,1051.615479
ID_1_rep2,Unknown,His_338,,His_342,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,340.001099,1051.615479
ID_1_rep2,Unknown,His_338,,His_343,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,445.700409,1051.615479
ID_1_rep2,Unknown,His_338,,His_338,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,64.556343,1049.605225
ID_1_rep2,Unknown,His_338,,His_339,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,240.274384,1049.605225
ID_1_rep2,Unknown,His_338,,His_340,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,104.683754,1049.605225
ID_1_rep2,Unknown,His_338,,His_341,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,489.316437,1049.605225
ID_1_rep2,Unknown,His_338,,His_342,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,337.710785,1049.605225
ID_1_rep2,Unknown,His_338,,His_343,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,375.198639,1049.605225
ID_1_rep2,Unknown,His_338,,His_338,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_1_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_1_rep2_1_fluxaca_1900-01-01_000000,false,189.647644,1069.011108
