sample_name,sample_type,component_group_name,replicate_group_name,component_name,batch_name,rack_number,plate_number,pos_number,inj_number,dilution_factor,inj_volume,inj_volume_units,operator_name,acq_method_name,proc_method_name,original_filename,acquisition_date_and_time,scan_polarity,scan_mass_low,scan_mass_high,injection_name,used_,peak_apex_int,RT,absolute_difference
ID_3_rep2,Unknown,Lys_431,,Lys_431,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,42.632759,906.182678,
ID_3_rep2,Unknown,Lys_431,,Lys_432,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,24.137138,906.182678,
ID_3_rep2,Unknown,Lys_431,,Lys_433,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,61.029747,906.182678,
ID_3_rep2,Unknown,Lys_431,,Lys_434,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,22.019028,906.182678,
ID_3_rep2,Unknown,Lys_431,,Lys_435,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,23.450798,906.182678,
ID_3_rep2,Unknown,Lys_431,,Lys_436,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,17.367737,906.182678,
ID_3_rep2,Unknown,Lys_431,,Lys_437,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,20.455063,906.182678,
ID_3_rep2,Unknown,Lys_431,,Lys_431,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,40.714771,899.306335,
ID_3_rep2,Unknown,Lys_431,,Lys_432,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,74.846703,899.306335,
ID_3_rep2,Unknown,Lys_431,,Lys_433,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,23.265186,899.306335,
ID_3_rep2,Unknown,Lys_431,,Lys_434,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,46.489140,899.306335,
ID_3_rep2,Unknown,Lys_431,,Lys_435,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,25.030214,899.306335,
ID_3_rep2,Unknown,Lys_431,,Lys_436,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,31.582840,899.306335,
ID_3_rep2,Unknown,Lys_431,,Lys_437,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,23.117731,899.306335,
ID_3_rep2,Unknown,Lys_431,,Lys_431,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,34.641518,890.457886,
ID_3_rep2,Unknown,Lys_431,,Lys_432,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,25.816370,890.457886,
ID_3_rep2,Unknown,Lys_431,,Lys_433,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,93.826103,890.457886,
ID_3_rep2,Unknown,Lys_431,,Lys_434,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,22.601940,890.457886,
ID_3_rep2,Unknown,Lys_431,,Lys_435,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,31.935461,890.457886,
ID_3_rep2,Unknown,Lys_431,,Lys_436,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,25.335190,890.457886,
ID_3_rep2,Unknown,Lys_431,,Lys_437,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,22.424765,890.457886,
ID_3_rep2,Unknown,Lys_431,,Lys_431,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,32.484108,892.295166,
ID_3_rep2,Unknown,Lys_431,,Lys_432,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,31.329330,892.295166,
ID_3_rep2,Unknown,Lys_431,,Lys_433,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,61.211246,892.295166,
ID_3_rep2,Unknown,Lys_431,,Lys_434,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,17.141293,892.295166,
ID_3_rep2,Unknown,Lys_431,,Lys_435,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,27.394552,892.295166,
ID_3_rep2,Unknown,Lys_431,,Lys_436,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,24.228216,892.295166,
ID_3_rep2,Unknown,Lys_431,,Lys_437,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,19.831947,892.295166,
ID_3_rep2,Unknown,Lys_431,,Lys_431,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,45.442608,929.204712,
ID_3_rep2,Unknown,Lys_431,,Lys_432,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,29.126987,929.204712,
ID_3_rep2,Unknown,Lys_431,,Lys_433,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,70.959938,929.204712,
ID_3_rep2,Unknown,Lys_431,,Lys_434,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,14.631981,929.204712,
ID_3_rep2,Unknown,Lys_431,,Lys_435,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,28.061182,929.204712,
ID_3_rep2,Unknown,Lys_431,,Lys_436,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,21.791708,929.204712,
ID_3_rep2,Unknown,Lys_431,,Lys_437,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,25.081417,929.204712,
ID_3_rep2,Unknown,Met_218,,Met_218,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,27496.757812,583.175171,
ID_3_rep2,Unknown,Met_218,,Met_219,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,37469.210938,583.175171,
ID_3_rep2,Unknown,Met_218,,Met_220,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,21880.833984,583.175171,
ID_3_rep2,Unknown,Met_218,,Met_221,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,7434.710938,583.175171,
ID_3_rep2,Unknown,Met_218,,Met_222,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,2205.900635,583.175171,
ID_3_rep2,Unknown,Met_218,,Met_218,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,7454.295410,598.379883,
ID_3_rep2,Unknown,Met_218,,Met_219,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,3761.753418,598.379883,
ID_3_rep2,Unknown,Met_218,,Met_220,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,1330.188477,598.379883,
ID_3_rep2,Unknown,Met_218,,Met_221,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,6332.257812,598.379883,
ID_3_rep2,Unknown,Met_218,,Met_222,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,1558.618164,598.379883,
ID_3_rep2,Unknown,Met_218,,Met_218,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,5728.489258,569.091980,
ID_3_rep2,Unknown,Met_218,,Met_219,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,6735.796875,569.091980,
ID_3_rep2,Unknown,Met_218,,Met_220,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,6897.984375,569.091980,
ID_3_rep2,Unknown,Met_218,,Met_221,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,47858.914062,569.091980,
ID_3_rep2,Unknown,Met_218,,Met_222,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,11765.535156,569.091980,
ID_3_rep2,Unknown,Met_218,,Met_218,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,3360.832275,605.627808,
ID_3_rep2,Unknown,Met_218,,Met_219,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,1238.480225,605.627808,
ID_3_rep2,Unknown,Met_218,,Met_220,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,196.477768,605.627808,
ID_3_rep2,Unknown,Met_218,,Met_221,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,14500.648438,605.627808,
ID_3_rep2,Unknown,Met_218,,Met_222,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,3355.470215,605.627808,
ID_3_rep2,Unknown,Met_218,,Met_218,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,996.344116,620.980225,
ID_3_rep2,Unknown,Met_218,,Met_219,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,606.539062,620.980225,
ID_3_rep2,Unknown,Met_218,,Met_220,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,324.966125,620.980225,
ID_3_rep2,Unknown,Met_218,,Met_221,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,1116.964111,620.980225,
ID_3_rep2,Unknown,Met_218,,Met_222,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,477.635864,620.980225,
ID_3_rep2,Unknown,Met_218,,Met_218,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,212.355240,562.378540,
ID_3_rep2,Unknown,Met_218,,Met_219,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,217.186417,562.378540,
ID_3_rep2,Unknown,Met_218,,Met_220,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,178.945160,562.378540,
ID_3_rep2,Unknown,Met_218,,Met_221,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,741.193481,562.378540,
ID_3_rep2,Unknown,Met_218,,Met_222,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,352.611359,562.378540,
ID_3_rep2,Unknown,Met_320,,Met_320,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,11681.289062,583.190308,
ID_3_rep2,Unknown,Met_320,,Met_321,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,17818.695312,583.190308,
ID_3_rep2,Unknown,Met_320,,Met_322,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,12863.381836,583.190308,
ID_3_rep2,Unknown,Met_320,,Met_323,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,5599.363281,583.190308,
ID_3_rep2,Unknown,Met_320,,Met_324,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,1941.741089,583.190308,
ID_3_rep2,Unknown,Met_320,,Met_325,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,862.829102,583.190308,
ID_3_rep2,Unknown,Met_320,,Met_320,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,3503.187256,605.928833,
ID_3_rep2,Unknown,Met_320,,Met_321,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,1425.099976,605.928833,
ID_3_rep2,Unknown,Met_320,,Met_322,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,401.148499,605.928833,
ID_3_rep2,Unknown,Met_320,,Met_323,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,717.243469,605.928833,
ID_3_rep2,Unknown,Met_320,,Met_324,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,247.503906,605.928833,
ID_3_rep2,Unknown,Met_320,,Met_325,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,2152.338379,605.928833,
ID_3_rep2,Unknown,Met_320,,Met_320,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,76.145691,567.721313,
ID_3_rep2,Unknown,Met_320,,Met_321,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,116.922516,567.721313,
ID_3_rep2,Unknown,Met_320,,Met_322,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,63.803818,567.721313,
ID_3_rep2,Unknown,Met_320,,Met_323,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,217.573578,567.721313,
ID_3_rep2,Unknown,Met_320,,Met_324,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,840.705688,567.721313,
ID_3_rep2,Unknown,Met_320,,Met_325,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,1446.791626,567.721313,
ID_3_rep2,Unknown,Met_320,,Met_320,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,79.226151,569.714722,
ID_3_rep2,Unknown,Met_320,,Met_321,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,99.026451,569.714722,
ID_3_rep2,Unknown,Met_320,,Met_322,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,25.194014,569.714722,
ID_3_rep2,Unknown,Met_320,,Met_323,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,230.597244,569.714722,
ID_3_rep2,Unknown,Met_320,,Met_324,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,418.139771,569.714722,
ID_3_rep2,Unknown,Met_320,,Met_325,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,810.122986,569.714722,
ID_3_rep2,Unknown,Met_320,,Met_320,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,28.843615,565.398865,
ID_3_rep2,Unknown,Met_320,,Met_321,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,64.176231,565.398865,
ID_3_rep2,Unknown,Met_320,,Met_322,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,78.102066,565.398865,
ID_3_rep2,Unknown,Met_320,,Met_323,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,217.573578,565.398865,
ID_3_rep2,Unknown,Met_320,,Met_324,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,562.159668,565.398865,
ID_3_rep2,Unknown,Met_320,,Met_325,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,1061.273193,565.398865,
ID_3_rep2,Unknown,Met_320,,Met_320,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,69.883774,562.932373,
ID_3_rep2,Unknown,Met_320,,Met_321,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,120.060883,562.932373,
ID_3_rep2,Unknown,Met_320,,Met_322,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,63.977646,562.932373,
ID_3_rep2,Unknown,Met_320,,Met_323,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_3_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_3_rep2_1_fluxaca_1900-01-01_000000,false,305.391266,562.932373,
